volgnr.,id,filename,link,viewer,title,date,description,creator,publisher,physical_width,physical_height,scale,dpi,north,south,east,west,overige,
641,10605431046,10605431046.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7139,,"[44][44] Ducatus Meklenburgicus ..., uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
642,10605431047,10605431047.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7140,,"[45][45] Holsatiae tabula generalis ..., uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
643,10605431048,10605431048.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7141,,"[46][46] Ducatus Bremae & Ferdae …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
644,10605431049,10605431049.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7142,,"[47][47] Ducatus Brunsvicensis …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
645,10605431050,10605431050.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7143,,"[48][48] Archiepiscopatus Maghdeburgensis, …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
646,10605431051,10605431051.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7144,,"[49][49] Hassia Landgraviatus, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
602,10605431007,10605431007.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7100,,"[5][5] Nova et accurata totius Europae descriptio, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
647,10605431052,10605431052.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7145,,"[50][50] Circulus Franconicus, …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
648,10605431053,10605431053.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7146,,"[51][51] Circulus Bavaricus …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
649,10605431054,10605431054.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7147,,"[52][52] Circulus Suevicus …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
650,10605431055,10605431055.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7148,,"[53][53] Exactissima Helvetiae, Rhetioae, Valesia …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
651,10605431056,10605431056.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7149,,"[54][54] Utriusque Alsatiae, Ducatus Dupontii, et Spirensis Episcopatus, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
652,10605431057,10605431057.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7150,,"[55][55] Electoratus et Palatinatus Rheni …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
653,10605431058,10605431058.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7151,,"[56][56] Archiepiscopatus et Electoratus Trevirensis, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
654,10605431059,10605431059.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7152,,"[57][57] Novissima et accuratissima Archiepiscopatus Coloniensis …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
655,10605431060,10605431060.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7153,,"[58][58] Archiepiscopatus et Electoratus Moguntini …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
656,10605431061,10605431061.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7154,,"[59][59] Nova totius Westphaliae descriptio, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
603,10605431008,10605431008.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7101,,"[6][6] Accuratissima totius regni Hispaniae tabula, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
657,10605431062,10605431062.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7155,,"[60][60] Leodiensis Episcopatus …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
658,10605431063,10605431063.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7156,,"[61][61] Cliviae Ducatus et Marchiae Comitatus …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
659,10605431064,10605431064.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7157,,"[62][62] Comitatus Meursensis …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
660,10605431065,10605431065.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7158,,"[63][63] Scandinaviae tabula comprehendens Regnorum Sueciae, Daniae et Norvegiae …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
661,10605431066,10605431066.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7159,,"[64][64] Dania Regnum …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
662,10605431067,10605431067.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7160,,"[65][65] Lutiae tabula …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
663,10605431068,10605431068.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7161,,"[66][66] Ducatus Slesvicensis …., uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
664,10605431069,10605431069.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7162,,"[67][67] Insularum Danicarum …., uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
665,10605431070,10605431070.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7163,,"[68][68] Accurata Scaniae, Blekingiae et Hallandiae descriptio, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
666,10605431071,10605431071.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7164,,"[69][69] Regni Sueciae …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
604,10605431009,10605431009.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7102,,"[7][7]Novissima regnorum Portugalliae et Algarbiae descriptio, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
667,10605431072,10605431072.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7165,,"[70][70] Norvegia Regnum …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
668,10605431073,10605431073.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7166,,"[71][71] Regni Poloniae et Ducatus Lithuaniae …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
669,10605431074,10605431074.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7167,,"[72][72] Tabula Prussiae , uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
670,10605431075,10605431075.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7168,,"[73][73] Tabula Russia vulgo Moscovia, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
671,10605431076,10605431076.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7169,,"[74][74] Magnae Tartariae, Magni Mogolis Imperii, Iaponiae et Chinae, nova descriptio, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
672,10605431077,10605431077.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7170,,"[75][75] Tabula Indiae Orientalis, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
673,10605431078,10605431078.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7171,,"[76][76] Nova Persiae Armeniae Natoliae et Arabiae descriptio, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
674,10605431079,10605431079.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7172,,"[77][77] Turcicum Imperium, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
675,10605431080,10605431080.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7173,,"[78][78] Terra Sancta, sive promissionis, olim Palestina, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
676,10605431081,10605431081.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7174,,"[79][79]Regni Hungariae, …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
605,10605431010,10605431010.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7103,,"[8][8] Regnorum Castellae Veteris, Legionis, et Gallaeciae…, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
677,10605431082,10605431082.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7175,,"[80][80] Regnum Hungaria …, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
678,10605431083,10605431083.tif,http://imagebase.ubvu.vu.nl/cdm/ref/collection/krt/id/7176,,"[81][81] Accurata totius Archipelagi et Graeciae Universae, uit: Atlas sive Descriptio terrarum orbis",1690,"Annotatie: Gedigitaliseerde versie. Amsterdam. Heiloo : Picturae (vervaardiger), 2015. tiff-bestand. Gedigitaliseerd: 07-01-2015; Origineel: Universiteitsbibliotheek Vrije Universiteit (XL.05127.-) ; Netherlands; Titelpagina ontbreekt","Wit, Frederik de",Amsterdam : Frederick de Wit,,,,300,,,,,,
